date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:24:40	240/240	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/oexpltestprograms/test3.html	silcnitc.github.io/oexpltestprograms/test3.html	(from http://silcnitc.github.io/oexpl-testprograms.html)
20:24:40	239/239	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/oexpltestprograms/test4.html	silcnitc.github.io/oexpltestprograms/test4.html	(from http://silcnitc.github.io/oexpl-testprograms.html)
20:24:40	242/242	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/oexpltestprograms/test5.html	silcnitc.github.io/oexpltestprograms/test5.html	(from http://silcnitc.github.io/oexpl-testprograms.html)
20:24:41	242/242	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/oexpltestprograms/test6.html	silcnitc.github.io/oexpltestprograms/test6.html	(from http://silcnitc.github.io/oexpl-testprograms.html)
20:24:41	242/242	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/oexpltestprograms/test7.html	silcnitc.github.io/oexpltestprograms/test7.html	(from http://silcnitc.github.io/oexpl-testprograms.html)
20:24:41	36154/36154	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/6b29330db9820dc0e37104e8c4edbb89.js	silcnitc.github.io/js/6b29330db9820dc0e37104e8c4edbb89.js	(from http://silcnitc.github.io/oexpltestprograms/test1.html)
20:24:42	23379/23379	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/8f5ef423df383d2c22f8ad94fe1b304c.js	silcnitc.github.io/js/8f5ef423df383d2c22f8ad94fe1b304c.js	(from http://silcnitc.github.io/oexpltestprograms/test2.html)
20:24:42	16236/16236	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/505a61e9df5d671c26fa8fef238cfb2b.js	silcnitc.github.io/js/505a61e9df5d671c26fa8fef238cfb2b.js	(from http://silcnitc.github.io/oexpltestprograms/test3.html)
20:24:43	18091/18091	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/85a0ce1ae89bb93afdbcd68ebc5fcffa.js	silcnitc.github.io/js/85a0ce1ae89bb93afdbcd68ebc5fcffa.js	(from http://silcnitc.github.io/oexpltestprograms/test4.html)
20:24:43	26783/26783	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/238bd13afa527e9d7cecf6e9ed18f2dc.js	silcnitc.github.io/js/238bd13afa527e9d7cecf6e9ed18f2dc.js	(from http://silcnitc.github.io/oexpltestprograms/test5.html)
20:24:43	19478/19478	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/0bf1a645589c5b7a6643995568e369f2.js	silcnitc.github.io/js/0bf1a645589c5b7a6643995568e369f2.js	(from http://silcnitc.github.io/oexpltestprograms/test6.html)
20:24:44	25669/25669	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Feb%202018%2013:51:13%20GMT	http://silcnitc.github.io/js/42ecaacc3c4d31b60309eea18d76fb3f.js	silcnitc.github.io/js/42ecaacc3c4d31b60309eea18d76fb3f.js	(from http://silcnitc.github.io/oexpltestprograms/test7.html)
